Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\2_RealTime-Glo_4-29-2019_10-39-00 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,7962.33,9626.64,7646.43,6282.63,6947.84,6673.76,6251.54,5614.92,5401.94,5789.81,6353.01,5805.9
,B,5996.56,6088.04,5663.96,4768.94,4859.29,5093.81,4628.74,4710.56,4871.52,4932.76,4653.83,4612.49
,C,5830.79,6421.76,5522.41,4708.96,4810.38,5089.85,4781.57,4773.91,4532.89,4635.66,4645.87,4625.08
,D,5789.17,6493.65,5502.76,4646.92,4692.09,4899.84,4450.32,4529.9,4514.22,4435.61,4505.3,4345.05
,E,6209.68,6356.27,5308.27,4899.5,4763.99,5056.21,4515.02,4181.32,4296.15,4670.27,4467.02,4312.33
,F,6030.36,5909.95,5029.58,4528.98,4534.74,4483.7,4365.32,4456.29,4474.69,4286,4234.45,4330.76
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2261670,2808860,2062670,1731080,2110200,2331510,2074540,1748740,2158980,1672580,1687230,1479710
,B,1580980,1687070,1599310,1675900,1455180,1884630,1684340,1836200,1612140,1591190,1524200,1343650
,C,380088,531142,468579,477114,486574,540690,482814,472999,424864,399557,400999,398912
,D,1041210,1532000,1042920,964164,1095340,1185630,949585,970620,1037010,876411,852451,850319
,E,366198,535410,399035,455342,457618,532788,431804,373071,382301,439473,420110,432211
,F,339602,351523,322721,332293,329494,302940,281165,270398,227817,214219,199664,198846
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
