Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_6-36-49 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,7227.95,5625.27,6810.5,6721.73,7062.64,6376.78,7001.85,5671.45,6568.46,5804.4,6462.94,6342.76
,B,5771.78,5264.55,5676.64,5608.5,5854.6,5536.76,5427.26,5258.03,5344.16,5481.45,5553.3,5398.33
,C,5906.25,5353.26,5683.82,5551.6,5657,5487.09,5500.24,5215.76,5638.75,5696.12,5712.44,5519.29
,D,5748.09,5567.17,5762.77,5566.33,5833.83,5340.12,5691.5,5512.8,5744.95,5614.63,5629.35,6158
,E,5686.69,5339.33,5739.03,5841.52,5822.2,5232,5567.92,6009.4,4772.66,5241.58,5383.37,5459.3
,F,5570.82,5445.01,5319.71,5201.25,5077.84,4898.34,4889.49,5040.04,5540.29,4882.05,4911.78,5093.3
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2375910,1751040,2272640,2265050,2415790,1925230,1780380,1212600,1354770,849437,1084270,821244
,B,1935060,1719570,2071950,1745000,1981220,1861340,1302280,1300730,1201510,823056,841885,641739
,C,488930,412499,479636,428984,422385,455356,221091,222291,213877,106327,128518,113304
,D,937169,1083900,1389670,1153340,1351670,1266380,1143920,958405,1201410,597408,658644,773290
,E,501683,409600,494910,560093,576035,506913,323957,288982,312128,146770,155322,352940
,F,277568,340705,316107,260250,273126,235824,140564,134407,164701,87729.8,83593.9,192477
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
