Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\3_RealTime-Glo_4-30-2019_8-50-25 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,6258.66,6317.9,6046.29,5789.56,5322.76,5804.65,5727.37,5698.38,6261.8,15383.5,14664.2,16592.8
,B,5506.8,6213.2,4939.66,4947.34,4958.73,4943.44,5213.15,4954.84,5059.34,12678.4,12281.1,11390.1
,C,5952.78,5356.72,5213.49,5379.52,5147.01,5220.64,5748.49,5519.75,5817.87,16031.6,23376,20816.3
,D,5063.82,4640.72,4871.66,4783.27,4615.87,4742.58,4776.77,4828.23,5027.2,11453.5,12185.1,13635.3
,E,4781.75,4762.13,4449.26,4648.95,4498.58,4438.07,4589.78,4675.85,4935.63,8657.47,9013.96,10601.7
,F,4437.48,4218.32,4264.57,4334.26,4317.16,4787.75,4491.1,4760.45,4511.7,5310.2,5365.61,5435.66
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1329060,1118210,1584590,1546490,1463110,1749430,1926800,1906000,1947330,3466820,2858760,3018540
,B,1058260,1011700,996973,921158,933152,1001760,1026060,989669,950915,2251490,2215060,1913120
,C,649475,694888,742691,676487,680274,775777,791066,843359,837497,1449990,1902910,1736590
,D,786197,868851,984472,981808,967922,1019210,958122,998409,1032240,1464920,1589190,1631060
,E,442301,459390,439411,465882,462851,420453,482081,444793,473645,1012300,999584,1004590
,F,234417,237127,233752,227575,228789,256563,201218,171136,194844,248228,263995,253471
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
