Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_9-40-31 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5559.52,4278.1,5340.22,5498.61,5722.88,5278.47,5471.75,4874.88,5675.37,4652.84,5232.45,5705.6
,B,4398.98,4029.01,4409.87,4427.5,4708.71,4506.06,4359.12,4417.22,4240.66,4540.29,4570.32,4451.06
,C,4410.26,4103.74,4368.09,4412.84,4559.34,4295.13,4549.79,4347.29,4631.2,4659.1,4577.58,4535.15
,D,4320.97,4126.78,4399.3,4245.18,4651.45,4367.68,4658.68,4404.29,4753.91,4611.91,4656.1,5163.9
,E,4215.44,3882.32,4414.54,4542,4614.08,4384.77,4663.48,4234.85,4308.62,4336.3,4380.46,4522.88
,F,4347.26,4192.44,4193.67,4162.29,4149,4225.67,4302.15,4199.35,4720.39,4109.42,4058.6,4646.16
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,3019820,2072980,2580270,2670140,2806150,2301340,1967730,1256970,1469720,776285,1090660,764537
,B,3049210,2250410,2687060,2466110,2802740,2544820,1649420,1686250,1499490,1086150,1134240,789734
,C,576022,379124,407245,380601,423581,390714,186588,171252,170427,82881.9,100940,90812.7
,D,1262190,1187500,1529790,1220150,1652410,1536600,1319190,1048600,1408000,626585,674795,828605
,E,612074,422682,498010,550042,602546,506115,277801,241713,257888,118227,121594,311099
,F,376190,446262,264110,217488,231893,226748,109717,121167,196105,78293.4,78078.7,205827
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
