Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_8-11-59 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,7256.62,5727.38,6854.52,6754.01,7083.09,6365.16,6987.28,5645.88,6624.82,5870.31,6519.44,6422.73
,B,5861.48,5294.93,5754.67,5607.26,5867.87,5535.07,5433.96,5272.42,5357.96,5500.1,5587.84,5472.02
,C,5995.98,5371.46,5736.53,5618.8,5665.24,5562.35,5504.51,5213.02,5627.96,5748.79,5736.06,5537.3
,D,5826.27,5600.4,5787.99,5684.57,5856.19,5330.01,5687.63,5508.74,5735.14,5754.22,5614.81,6156.72
,E,5810.84,5395.95,5761.11,5894.21,5850.84,5220.05,5564.61,6119.81,4984.69,5280.07,5398.15,5488.58
,F,5606.28,5523.56,5328.67,5222.02,5115.69,4875.26,4883.48,5034.43,5534.21,4841.43,4923.18,5086.98
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2337030,1913870,2216570,2182870,2327570,1862110,1740130,1269520,1390660,896722,1155740,853955
,B,2146530,1652600,2212440,1604680,1817680,1750780,1236720,1267560,1205380,828896,843004,674540
,C,632951,388878,493393,463361,394658,502879,208340,223623,208347,104665,124706,108866
,D,1102270,1036870,1314930,1359670,1185570,1155780,1016010,885029,1123830,573307,621473,731844
,E,640730,468800,475258,566764,577453,482571,300223,261145,285692,142491,147931,386997
,F,289264,503593,272973,244333,302178,214907,104267,118946,145872,78375,79598.8,186162
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
