Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\3_RealTime-Glo_4-29-2019_2-34-25 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5088.63,4777.96,5048.71,5157.63,4692.92,5177.39,5265.24,5352.58,5579.64,10784.5,10715.4,11559.8
,B,4674.75,4625.04,4248.7,4367.43,4371.15,4371.2,5146.41,4955.99,5107.49,11156,10732.6,9934.1
,C,4752.72,4728.88,4568.78,4718.99,4503.81,4410.62,4915.51,4749.35,4904.18,14347.9,18192.9,17374.1
,D,4169.47,4232.06,4380.1,4289.76,4183.1,4365.8,4744.48,4691.82,4825.02,9681.68,9470.98,10011.8
,E,4198.38,4183.17,4057.14,4209.91,4028.82,3985.35,4324.2,4403.03,4641.44,7726.98,7712.6,8093.98
,F,4121.98,3997.93,4007.35,4079.06,4060.81,4425.28,4404.76,4624.11,4382.64,5048.49,5153.14,5144.83
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,3314220,1681180,3206590,3353920,3094600,3360470,2946760,2721020,2947220,5404720,5205080,5072450
,B,4630870,4644800,3711860,3915410,4079280,4288660,3935120,3477640,3418570,8806450,8556340,7662350
,C,641819,647927,655634,610009,640819,720621,340989,510455,436404,2739850,2692230,2787210
,D,990066,1206940,1462390,1516170,1447250,1490930,1151900,1197070,1243310,2975190,2844070,2810680
,E,444186,519560,513694,508193,602858,497538,298043,253658,298564,1996670,1942570,1761120
,F,122631,130060,127878,121321,123355,128656,22024.7,3695.7,29944.7,432232,387481,391344
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
