Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto3.0h_RealTime-Glo_4-16-2019_7-18-39 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,4603.7,4453.6,4520.06,4786.29,4284.19,3902.51,4181.31,3988.54,4232.1,3978,4190.74,4042.47
,B,4476.89,4556.38,4180.49,4322.99,4300.35,4354.3,4174.01,3994.44,4062.42,4166.47,4006.15,3952.92
,C,4091.62,4012.44,4003.64,4441.12,4011.5,4008.65,4053.33,3757.95,3925.75,3950.25,3726.53,3700.98
,D,3847.4,4022.87,3912.38,3840.21,3771.38,3988.36,3915.1,3893.05,3659.47,3653.11,3747.77,3636.73
,E,4291.69,3957.84,4215.7,4164.91,4184.64,3980.62,3986.1,3871.48,3930.82,3954.36,3894.81,3834.24
,F,3867.21,3770.4,3732.62,3793.46,3911.35,3972.3,3773.1,3860.56,4025.59,3764.07,3740.74,3901.25
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1447220,1693010,1533390,1603850,1189200,856726,894968,601689,794633,464404,610635,513958
,B,4376350,5077080,4179430,3630620,3775910,3417230,3073200,2389580,2415210,2408180,2151600,1886520
,C,448573,438824,394794,460939,351875,394632,252657,219380,289855,166768,140254,142350
,D,1083520,1316510,1096910,936624,790404,1079870,641419,606032,506355,401537,378794,338563
,E,679224,738808,683072,546447,692616,608088,384739,319736,345014,284839,282838,246175
,F,172972,122213,131176,121515,127580,116418,71165.4,61106.9,76868.2,54448.8,52838,54032.5
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
