Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\2_RealTime-Glo_4-30-2019_6-55-20 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,7968.59,9640.25,7678.25,6263.36,6985.85,7280.47,6761.15,6174.07,5917.91,6249.33,6547.4,5939.12
,B,6026.97,6142.6,5731.69,4819.12,4909,5181.2,4769.61,4888.55,5018.37,5098.79,4859.61,4770.37
,C,5888,6488.2,5628.23,4840.74,4888.29,5225.71,4926.35,4916.72,4666.39,4813.24,4787.69,4794.42
,D,5893.37,6576.7,5629.07,4674.56,4755.15,4992.2,4463.81,4601.07,4551.66,4541.51,4539.69,4459.67
,E,6304.73,6475.13,5407.32,4969.34,4817.98,5171.12,4636.03,4257.85,4351.94,4737.15,4566.11,4411.27
,F,6107.33,6030.11,5092.69,4561.14,4567.32,4521.81,4405.72,4499.57,4515.64,4327.16,4285.4,4392.02
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1858300,2366740,1729560,1485220,1834540,2174020,1909120,1620230,1536920,1628540,1579880,1535890
,B,1052840,1243220,1157880,1297040,1183250,1469680,1353660,1387010,1257020,1176000,1167820,920706
,C,315680,530114,446334,507674,518343,583987,507745,512607,460403,427604,445932,437516
,D,893717,1257210,903292,930172,1050470,1144190,911952,990339,1000300,890722,838405,740108
,E,321348,510765,355178,457383,465543,511755,437088,377262,389052,456261,425580,426115
,F,269668,350726,292828,335306,319859,301237,280567,277923,227254,200413,204211,212208
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
