Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_12-06-07 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,6571.57,5009.41,6097.14,6065.43,6448.1,5890.72,6248.2,5338.4,6169.75,5347.78,6057.42,6175.12
,B,5122.41,4710.72,5061.95,5116.41,5300.24,5095.71,4956.49,4938,4794.1,5044.23,5133.47,5021.88
,C,5229.86,4786.77,5102.72,4992.74,5134.5,4935.16,5048.07,4846.8,5103.99,5219.49,5212.97,5102.24
,D,5045.15,4974.52,5150.48,4931.8,5270.47,4888.59,5225.15,4914.99,5221.08,5077.9,5087.92,5691.95
,E,5080.05,4659.87,5109.72,5141.9,5197.4,4771.22,5071.71,4502.3,4481.94,4733.99,4802.53,4935.4
,F,5139.38,4971.12,4855.38,4675.82,4588.23,4574.43,4631.64,4509.62,5151.68,4425.12,4269.4,4744.3
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,3150080,2246860,2838470,2732750,2919890,2374990,2060930,1416240,1505720,905189,1209770,889304
,B,3082450,2656540,3065800,2648140,2949550,2764430,1923010,1886110,1737400,1154510,1221480,859141
,C,615798,489338,548592,462779,491668,509225,234866,237825,227193,108602,127095,116384
,D,1347470,1448450,1789020,1553460,1795780,1683790,1433280,1315510,1485520,714804,749271,886036
,E,592235,506068,579531,619502,645412,553299,314806,269495,288364,140322,162730,344957
,F,410412,447752,378007,306984,352732,293385,133189,153413,215729,96510.7,91920.9,201312
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
