Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_2-52-46 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5131.94,3983.33,4986.98,5176.63,5352.83,4955.11,5155.6,4566.07,5284.28,4442.09,4988.64,4902.26
,B,4078.95,3827.77,4162.22,4160.03,4445.41,4204,4113.22,4165.14,4036.82,4300.41,4283.55,4323.41
,C,4096.95,3955.67,4137.61,4196.27,4350.86,4027.93,4279.09,4087.86,4366.92,4421.93,4353.23,4292.66
,D,4058.62,3904.34,4206.53,4023.64,4375.27,4125.06,4374.04,4138.87,4499.22,4371,4391.02,4949.73
,E,3873.12,3746.74,4201.73,4312.61,4384.1,4184.48,4391.82,4007.97,4119.44,4099.23,4195.71,4269.03
,F,4110.91,3965.18,4037.25,4012.36,4005.8,4069.5,4160.8,4043.39,4476.33,3962.58,3904.59,4485.09
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,3674630,2222930,3649260,3374710,3513820,2891710,2249580,1424860,1619720,756510,966738,710370
,B,3454010,2919910,3762060,3300460,3954960,3577030,2099260,2226160,1951480,1351810,1374760,846754
,C,464236,421665,435019,370153,469701,410280,183554,168246,163456,79052.4,87157.7,84119.4
,D,1153660,1390320,1895850,1598250,2192360,1991600,1552630,1333060,1750100,644627,725658,870540
,E,510808,484922,524289,570238,643452,503069,268313,214585,242086,116196,115426,299134
,F,337062,395908,358129,297072,319925,318184,139237,160413,231640,103579,104089,275880
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
