Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto3.5h_RealTime-Glo_4-16-2019_7-41-28 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,4842.81,4803.96,4609.84,4855.76,4370.1,3974.76,4240.69,4136.65,4323.87,4033.89,4242.27,4084.67
,B,4833.46,4646.84,4313.77,4428.92,4391.17,4443.51,4281.9,4122.64,4204.06,4309.38,4138.14,4074.87
,C,4379.91,3956.94,4095.26,4536.91,4104.56,4098.1,4191.03,3905.17,4054.74,4082.97,3854.71,3824.31
,D,4181.68,4097.49,3998.31,3921.03,3845.2,4073.76,4049.22,4004.8,3767.71,3773.58,3871.86,3749.98
,E,4544.94,4125.41,4303.96,4254.51,4273.96,4072.49,4076.8,3967.76,4048.92,4079.11,4029.6,3944.91
,F,4185.72,3884.07,3821,3870.08,3988.28,4086.41,3856.35,3938.86,4125.9,3858.74,3841.39,4005.05
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1515200,1748760,1553350,1607120,1197170,875929,930366,615353,796320,462768,631121,525428
,B,4398050,5058070,4190930,3538430,3735870,3349530,3067490,2384460,2485090,2351970,2096440,1915260
,C,498055,471255,408008,468569,366598,431291,267021,227338,297988,171597,145974,147679
,D,1135150,1315230,1105090,949327,851946,1164670,645468,625832,509084,412789,386258,345854
,E,628957,761857,699143,556841,714078,609993,399331,332405,367338,295945,302805,259147
,F,193699,159000,151595,128294,145590,121477,85127,63100.4,79291.4,56825.2,55339.7,57167.2
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
