Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto35.5h_RealTime-Glo_4-18-2019_3-10-43 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5290.96,5209.42,5065.17,5370.72,4756.57,4267.34,4667,4509.13,4634.25,4408.4,4696.6,4516.16
,B,5111.67,4994.73,4687.76,4746.8,4680.78,4749.99,4623.85,4407.69,4592.22,4690.63,4449.06,4441.48
,C,4758.21,4523.65,4372.66,4807.51,4320.65,4334.7,4382.77,4144.86,4230.78,4378.59,4188.89,4127.48
,D,4521.83,4374.89,4317.58,4203.13,4055.8,4279.76,4081.79,4209.95,4027.16,4080.04,4151.42,4020.8
,E,4932.44,4415.14,4619.08,4530.59,4523.52,4339.25,4337.75,4205.96,4539.7,4329.48,4329.15,4186.47
,F,4289.51,4058.05,3983.41,3994.49,4093.11,4386.6,4028.66,4048.36,4300.97,3971.95,4060.91,4126.29
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1073680,1207430,1150570,1114160,916279,800957,676822,528227,635231,443872,546829,490826
,B,1712380,1748280,1650600,1482480,1550390,1380330,1183110,1094020,1147130,1051240,992124,1018610
,C,417596,378112,362853,383099,351882,331146,222373,209016,246086,152610,152231,147607
,D,950009,1059470,1082030,840476,759192,876344,566657,611013,528184,494584,461409,448143
,E,530026,533269,543242,467605,554410,481459,309982,290976,316314,244251,230463,216723
,F,216269,197518,226039,191615,182729,191491,111869,100145,129396,76949.8,84894,79569.6
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
