Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto17.5h_RealTime-Glo_4-17-2019_9-40-16 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5224.81,5135.38,5048.3,5338.07,4829.13,4356.64,4652.03,4482.91,4624.58,4373.22,4608.87,4447.6
,B,5061.19,5008.12,4660.76,4754.76,4734.89,4823.32,4684.28,4484.85,4598.38,4685.12,4445.64,4386.05
,C,4632.88,4459.08,4350.49,4820.08,4355.35,4371.15,4456.47,4134.99,4299.42,4349.12,4119.67,4111.38
,D,4399.34,4337.58,4260.15,4177.62,4072.76,4316.5,4137.55,4221.32,4023.8,4046.27,4150.59,4000.73
,E,4847.6,4324.15,4567.17,4506.55,4531.19,4308.51,4356.66,4219.8,4545.48,4337.64,4255.87,4156.33
,F,4225.22,4037.63,3969.44,3993.22,4117.15,4387.82,4024.01,4084.02,4294.63,3998.45,4053.19,4154.8
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1244460,1390950,1320890,1259810,1016720,861614,788794,581923,718259,522511,623523,573598
,B,2554780,2790460,2427120,2099170,2155430,1988240,1800340,1522700,1573320,1542250,1411620,1397050
,C,413080,368086,350151,374266,344112,321748,224994,208765,254273,156558,141338,138410
,D,1034640,1186670,999455,850058,758183,940932,600229,609792,526706,476599,439499,419137
,E,579139,593303,564301,497850,605559,534569,349780,320706,360312,273516,259096,240571
,F,194826,167583,175258,156488,149290,146887,90868.1,79625,100362,65872.6,77621.1,64571
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
