Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\2_RealTime-Glo_4-29-2019_2-58-36 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,6092.74,7556.69,5818.66,4889.56,5311.7,5649.41,5157.79,4888.43,4576.8,4993.98,4927.54,4419.11
,B,4530.56,4837,4570.51,4420.31,4466.17,4681.77,4282.39,4413.51,4280,4184.04,4151.79,4106.89
,C,4425.44,5375.22,4484.13,4270.76,4397.56,4681.48,4402.56,4413.42,4193.89,4298.4,4177.94,4086.25
,D,4427.63,5209.85,4426.78,4169.99,4326.67,4516.07,4048.09,4178.27,4180.03,4111.15,3989.71,3978.44
,E,5193.48,5045.02,4408.6,4384.64,4260.4,4595.9,4118.72,3847.23,3938.01,4198.12,4002.37,3846.78
,F,5318.35,5195.56,4293.17,4196.16,4293.24,4288.3,4204.1,4287.3,4313.4,4118.04,4078.68,4166.08
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,4152860,4137290,3062290,2594590,3145100,3652410,3025020,2587490,2491570,2288230,2329520,2079810
,B,3379270,4202230,3565760,4046110,3344630,4533670,3890110,3916730,3190970,3231730,3079010,2615220
,C,362977,570049,421961,470127,502045,580061,503464,514937,460937,415566,427635,419301
,D,1584950,2376410,1302090,1258730,1650380,1792940,1249640,1424610,1344080,1284280,1142530,986296
,E,361032,590212,463998,520544,569779,723011,501807,420264,475466,485687,472081,479422
,F,415803,432614,435551,481742,482789,448068,424200,406079,341120,297249,301472,300801
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
