Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto2.0h_RealTime-Glo_4-16-2019_6-06-17 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,4476.1,4332.52,4369.24,4634.38,4172.95,3829.39,4100.78,3871.43,4126.49,3870.08,4044.34,3879.54
,B,4367.76,4451.59,4083.08,4221.75,4219.71,4259.58,4100.68,3915.6,4024.15,4099.83,3955.87,3913.05
,C,4016.3,3944.46,3943.74,4325.63,3951.67,3933.99,3989.73,3709.23,3849.81,3876.46,3649.85,3640.28
,D,3788.86,3953.2,3844.52,3786.87,3716.06,3925.16,3871.97,3839.54,3621.33,3618.66,3695.52,3590.65
,E,4204.47,3883.14,4150.14,4104.81,4117.95,3951.39,3947.67,3834.75,3909.91,3925.39,3854.94,3817.16
,F,3855.02,3748.53,3711.46,3773.65,3891.31,3927.74,3764.26,3856.74,4019.62,3769.36,3745.79,3909.9
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1315200,1589160,1399230,1464300,1061110,730049,763929,513409,677804,371962,502249,440847
,B,4362430,5189420,4108230,3566260,3649390,3328890,2812440,2181410,2260190,1975860,1830920,1627320
,C,424212,392415,355129,420107,353460,343947,217955,186458,248471,141856,115677,122020
,D,917885,1172360,998421,826490,731483,970604,544932,502287,410387,336249,312643,272303
,E,606752,661241,612633,478887,611692,519443,335816,279667,288791,242101,240212,209517
,F,149042,106810,115574,106449,112616,99846.9,64346.5,52945.6,69906.3,47781.2,45156.8,49376
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
