Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_7-12-00 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,7221.93,5633.71,6792.84,6705.15,7068.62,6310.43,6996.08,5603.09,6621.82,5826.94,6512.15,6517.78
,B,5775.76,5258.7,5658.35,5596.8,5784.43,5518.25,5428.77,5193.59,5376.74,5488.98,5605.45,5423.37
,C,5915.32,5333.07,5684.8,5554.67,5631.91,5492.49,5458.01,5116.1,5618.4,5708.45,5783.03,5522.43
,D,5771.76,5567.48,5763.57,5614.67,5830.74,5308.86,5646.55,5509.44,5719.51,5634.69,5625.31,6113.29
,E,5707.36,5348.68,5727.63,5838.57,5723.74,5169.17,5494.04,6079.84,4811.26,5154.2,5387.57,5422.83
,F,5557.82,5456.18,5300.22,5191.2,5040.82,4804.64,4821.34,5031.05,5514.76,4835.21,4921.88,5042.78
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2518160,1956770,2471510,2438150,2476590,1975400,1821590,1268410,1404170,905380,1143290,925920
,B,2062690,1776840,2061590,1771290,2027040,1913420,1327710,1332450,1260390,873901,922580,677120
,C,543591,458091,508255,464145,421947,460394,223987,219066,216989,108365,126746,113146
,D,983437,1084610,1380390,1197380,1317490,1210540,1102570,960561,1172260,587507,665673,764361
,E,539098,420553,493918,565427,578460,489783,310536,274543,299119,146143,148586,341981
,F,254926,359700,276515,248122,271537,217004,105251,123767,169410,86990.2,86992.2,186871
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
