Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto16.0h_RealTime-Glo_4-17-2019_8-11-10 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5215.9,5135.71,5031.05,5281.62,4751.52,4312.55,4626.87,4460.56,4610.83,4349.24,4585.35,4426.52
,B,5056.97,4991.42,4635.28,4719.59,4686.62,4781.32,4652.4,4466.82,4590.13,4670.68,4436.37,4360.72
,C,4620.32,4453.89,4333.8,4787.44,4321.99,4342.9,4422.33,4113.84,4306.11,4360.97,4130.52,4110.12
,D,4389.87,4333.27,4245.93,4163.39,4046.63,4294.11,4086.3,4199.05,4024.88,4058.52,4186.77,4033.11
,E,4846.05,4331.89,4557.23,4497.63,4510.81,4289.91,4337.24,4212.4,4527.91,4356.81,4291.33,4193.06
,F,4244.4,4040.8,3968.58,3991.08,4110.99,4381.1,4016.84,4079.12,4297.85,4015.39,4076.66,4197.47
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1250120,1398680,1358830,1283770,1033710,852366,825672,595166,738986,519760,650268,594638
,B,2630820,2905270,2636150,2165140,2140630,2078100,1858950,1506300,1539760,1590400,1431960,1416860
,C,420506,373841,350094,373529,336273,329547,232375,213054,256184,161235,150000,144184
,D,1057440,1151080,975072,845578,764256,924565,598010,598980,516459,468828,453737,404390
,E,589303,602998,579208,506789,593106,543430,360140,330291,372134,280493,270423,251539
,F,204590,165944,166093,153409,153098,143368,97229.8,76637.4,98654.9,65682.3,80392.3,66227.9
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
