Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto4.5h_RealTime-Glo_4-16-2019_8-40-27 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,4872.3,4835.28,4667.57,4914.44,4414.82,4029.69,4320.66,4157.56,4398.41,4104.78,4314.17,4153.77
,B,4784.68,4680.47,4352.12,4455.07,4426.6,4523.82,4325.63,4130.14,4207.3,4323.1,4161.53,4103.78
,C,4326.5,4028,4101.74,4553.82,4114.04,4140.5,4181.33,3873,4056.46,4085.56,3858.41,3829.82
,D,4185.15,4109.52,4003.5,3930.36,3874.51,4107.89,3817.95,3957.56,3780.93,3777.42,3877.9,3748
,E,4498.74,4126.53,4311.91,4260.96,4308.52,4101.82,4100.5,3994.22,4163.93,4092.39,4032.46,3931.38
,F,4068.16,3864.75,3811.07,3864.65,4017.4,4181.44,3863.08,3947.37,4131.98,3867.67,3869.02,4012.7
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1521860,1702750,1581960,1628450,1240740,918356,954807,649897,843585,510670,666303,582145
,B,4127080,4921690,3994140,3490880,3643200,3409330,3099900,2449140,2492980,2426550,2182000,1964810
,C,488296,450120,415737,444739,371587,406318,271148,234019,303646,179505,162718,154710
,D,1178190,1364800,1129280,968229,872813,1143800,674561,662782,545619,444511,425681,383128
,E,690948,748801,702857,569036,712968,618760,407121,352192,364957,309375,305706,268326
,F,195255,153593,158208,138525,142013,127089,86890.4,68066.5,87111.3,59227.4,67018.3,60252.6
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
