Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-30-2019_3-10-21 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,7704.91,6205.59,7393.62,7282.55,7589.32,6850.99,7624.9,6366.41,7570.75,6183.69,6964.67,6948.7
,B,6332.74,5683.61,6305.11,6018.1,6229.63,5924.01,5873.2,5560.06,5716.3,5787.7,5953.38,5784.21
,C,6554.6,5761.43,6182.89,6087.43,6077.25,6057.14,5845.92,5486.9,6007.15,6035.34,6102.37,5899
,D,6305.93,6026.4,6212.9,6207.17,6279.85,5675.47,6073.81,5867.61,6049.72,5967.58,5918.13,6461.88
,E,6343.42,5938.62,6231.92,6445.51,6236.41,5579.78,5937.54,5598.2,6268.48,5543.78,5681.02,5451.5
,F,5945.71,5915.15,5637.53,5517.67,5431.2,5019.1,5020.86,5214.09,5786.19,5036.2,5113.86,5123.16
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1404050,1074210,1388780,1554970,1545030,1380780,1257430,979164,1081410,871124,927663,817303
,B,894688,747694,901521,698415,778756,756770,621369,518676,610571,431572,428411,335342
,C,532883,391350,487033,417379,437668,526795,245285,252042,253298,122345,158009,131212
,D,779701,733403,861131,785805,743746,714596,660677,570359,678515,375376,426618,533037
,E,550447,441456,469808,530807,555408,461939,311264,269930,309899,162131,178611,378778
,F,330923,441464,278955,270790,290886,183733,81694,94509.4,113520,61068.6,62636.5,183139
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
