Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto33.5h_RealTime-Glo_4-18-2019_1-10-21 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5329.23,5242.98,5107.82,5399.69,4787.64,4282.33,4666.29,4516.46,4651.16,4446.25,4696.63,4548.98
,B,5156.7,5036.42,4719.32,4780.05,4697.58,4765.53,4637.09,4416.51,4576.18,4695.86,4438.79,4523.9
,C,4785.28,4530.99,4390.59,4826.4,4337.42,4358.3,4382.4,4135.87,4233.32,4371.61,4156.93,4121.58
,D,4517.42,4400.75,4324.65,4214.16,4068.13,4295.46,4085.27,4207.8,4027.61,4089.07,4160.78,4020.6
,E,4970.4,4462.74,4636.55,4550.26,4538.26,4334.18,4356.27,4214.62,4538.14,4330.07,4281.13,4183.28
,F,4313.24,4085.51,3999.77,4011.92,4107.68,4400.52,4030.64,4060.03,4322.4,3974.28,4058.7,4125.78
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1100110,1228910,1184620,1137260,915436,803954,690546,549538,584355,443234,545412,507488
,B,1724650,1799570,1684420,1527520,1584050,1431410,1249830,1105930,1178330,1076560,989504,1018760
,C,399295,379029,361287,380677,364254,355559,220169,209336,244036,152019,150427,144227
,D,961643,1068170,867750,830852,783693,873899,565879,590426,496555,489014,450744,460056
,E,556855,535778,523026,469260,557431,484975,327229,299275,318013,245007,229676,238998
,F,208350,192972,202753,184999,180585,187665,107882,98059,125856,77008.3,83651.4,77016.3
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
