Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\3_RealTime-Glo_4-29-2019_5-18-40 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5835.87,5315.91,5506.75,5387.59,4892,5367.92,5303.81,5282.29,5611.31,13907.9,13323.3,14752.1
,B,4998.41,5068.32,4488.86,4558.46,4551.23,4561.41,4857.9,4642.03,4738.35,11653.5,11144.8,10441.7
,C,5529.84,4965.69,4791.49,4930.23,4716.77,4634.01,5037.95,4913.97,5078.77,16448,22596.9,20556.4
,D,4761.33,4379.38,4510.38,4476.23,4293.05,4494.17,4533.62,4555.69,4755.8,11108.5,11620.3,12808
,E,4424.23,4386.6,4194.33,4359.79,4181.47,4158.9,4330.84,4396.96,4625.17,8478.16,8816.44,10378.6
,F,4193.79,4048.54,4074.17,4133.1,4117.86,4548.75,4277.25,4545.95,4287.26,4998.57,5076.28,5118.25
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2107770,1205610,2103520,2166200,1921640,2155170,2377370,2272610,2391690,4108430,3854450,3818620
,B,2405140,2242280,2116310,2007190,2062940,2230410,2172590,2147820,2086800,4255660,4384010,3487290
,C,532465,548498,584310,534949,548669,615350,608544,657703,614762,2105460,2521270,2437070
,D,830725,967090,1131840,1132520,1134530,1169720,1047580,1107500,1150690,2314910,2337800,2255300
,E,390336,419696,411755,439935,450680,412012,456774,416213,431017,1498150,1423900,1433800
,F,149900,159069,157289,174216,153683,163280,127205,105703,117191,345183,336663,346137
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
