Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_9-12-54 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,7249.08,5714.1,6888.5,6813.17,7093.91,6383.1,7010.21,5696.41,6634.22,5778.05,6498.8,6389.68
,B,5836.2,5303.51,5762.58,5640.93,5892.57,5552.45,5463.97,5296.97,5359.19,5501.33,5598.26,5468.19
,C,6001.62,5380.59,5739.76,5652.06,5665.85,5593.34,5519.48,5239.68,5659.28,5718.26,5724.93,5548.17
,D,5816.09,5601.33,5803.86,5667.81,5866.65,5349,5723.52,5533.06,5751.99,5630.37,5644.84,6174.5
,E,5788.44,5397.45,5786.68,5920.04,5912.62,5252.3,5615.05,6123.22,5245.17,5237.47,5396.41,5150.66
,F,5595.67,5504.9,5343.66,5237.07,5145.4,4908.43,4906.46,5040.66,5539.68,4853.14,4924.25,5071.89
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2204200,1604120,2078080,2178070,2377100,1804740,1620000,1191180,1312470,842475,1063520,810849
,B,1721710,1482140,1771090,1456350,1693260,1621000,1158260,1143500,1051380,789036,806657,591633
,C,562178,362922,440655,397756,390939,463469,204520,207926,210435,104418,120956,105807
,D,863766,944581,1179400,1090070,1196470,1118590,1067480,899122,1114370,552427,625384,723658
,E,537633,379865,451636,549725,565861,477547,302585,249300,281088,165532,147027,346030
,F,233405,342051,252934,230134,272908,201881,95194.9,112699,134206,72084,76104.2,186429
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
