Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto29.5h_RealTime-Glo_4-17-2019_9-10-43 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5612.94,5495.57,5312.44,5667.46,4887.03,4435.97,4747.08,4514.93,4672.54,4388.92,4598.67,4442.21
,B,5235.01,5121.79,4898.57,4904.77,4859.06,4881.95,4793.43,4542.72,4739.19,4704.52,4387.98,4396.38
,C,4812.49,4598.01,4516.26,4988.93,4482.02,4468.66,4512.58,4262.38,4347.55,4461.76,4154,4109.2
,D,4587.68,4463.41,4411.49,4323.23,4188.65,4431.67,4334.05,4327.69,4118.37,4258.29,4215.25,4019.26
,E,5033.91,4461,4763.46,4669.21,4679.38,4487.86,4514.32,4368.6,4677.9,4440.21,4373.18,4242.97
,F,4397.96,4147.91,4081.01,4093.29,4221.61,4531.14,4149.21,4169.59,4427.59,4063.84,4123.4,4193.71
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1073620,1216880,1181440,1130460,933253,805396,675603,507681,611420,433688,528251,478697
,B,1807070,1807940,1848180,1694840,1705160,1518580,1327700,1162120,1245770,1116880,1045130,1010690
,C,377700,367966,354848,374638,343868,312891,219677,204286,234733,145995,142719,133824
,D,966408,1071030,940262,833420,756114,866314,550881,573184,491717,466257,425982,400368
,E,549854,547826,535287,481557,553285,497595,317401,287960,324177,242525,228105,209561
,F,211098,183983,191466,178907,174937,178684,102418,91111.4,123744,71454.5,79242,70536.8
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
