Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\2_RealTime-Glo_4-29-2019_8-17-22 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,7864.92,9575.97,7557.27,6229.16,6892.67,6462.42,6093.92,5467.72,5267.18,5626.11,6332.62,5811.87
,B,5917.73,6024.21,5606.45,4794.59,4885.57,5112.89,4650.21,4753.74,4887.03,4865.39,4719.07,4694.75
,C,5748.81,6381.64,5420.6,4730.72,4833.43,5129.59,4822.24,4829.89,4581.83,4676.55,4700.11,4670.92
,D,5727.32,6390.4,5436.51,4650.14,4717.82,4901.49,4465.58,4508.74,4546.45,4412.56,4505.49,4382.77
,E,6094.27,6257.96,5234.25,4879.51,4746.65,5036.71,4540.4,4188.8,4291.08,4649.76,4516.55,4325.12
,F,5932.37,5818.87,4974,4514.85,4529.32,4483.38,4374.89,4461.98,4486.13,4300.74,4253.09,4350.23
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2626720,3155370,2324850,1969790,2292430,2496790,2226600,1894380,1803120,1775650,1812140,1707140
,B,1949480,2077460,1971760,1829780,1700960,2088720,1878320,2007950,1856880,1750400,1703940,1580630
,C,434017,547307,515937,463279,488259,540059,475762,477566,420782,396724,416356,415818
,D,1242570,1709590,1245630,1018500,1128120,1249620,1075260,1109120,1098140,923446,952220,720646
,E,427171,581377,454280,473679,465264,534838,435826,375003,390371,438647,420199,456603
,F,428656,432333,388621,353021,339259,301727,283333,273917,231797,200401,200881,200784
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
