Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_3-22-55 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5214.7,4020.34,5026.41,5211.59,5381.31,4970.93,5165.15,4492.85,5256.72,4418.89,4944.55,4872.8
,B,4120.16,3876.6,4192.74,4187.62,4464.43,4215.46,4100.2,4166.65,4044.07,4298.29,4290.73,4310.21
,C,4124.76,3990.31,4151.17,4214.51,4362.83,4044.42,4290.58,4089.7,4376.01,4415.48,4360.59,4326.32
,D,4083.73,3940.24,4230.73,4038.58,4392.36,4139.69,4389.91,4152.19,4501.79,4364.22,4381.19,4956.12
,E,3901.12,3768.82,4227.31,4328.08,4396.62,4197.85,4415.21,4026.49,4078.35,4110.16,4209.88,4305.4
,F,4135.72,3988.61,4057.07,4025.86,4015.6,4078.93,4166.58,4047.08,4489.65,3964.91,3902.32,4478.06
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,3647500,2222900,3245160,3306290,3474950,3000740,2109390,1437950,1634230,761568,1096950,734346
,B,3426030,2880810,3622800,3278660,3928640,3522050,2122840,2158300,1910560,1397330,1365210,852840
,C,448702,416810,437929,372761,461157,425982,183884,170826,163442,79072.6,87675.3,85003.9
,D,1160050,1359490,1878520,1595940,2075160,1831930,1578520,1347150,1696760,639948,735913,871715
,E,486552,478939,526621,561980,636489,511279,264007,216318,244491,113346,115864,281956
,F,326517,359284,351752,287085,310405,302672,138147,157863,205173,99849.9,100473,262765
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
