Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\1_RealTime-Glo_4-29-2019_1-40-29 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,6641.37,5117.96,6186.37,6185.32,6559.98,5973.37,6344.26,5366.34,6173.08,5366.96,6056.39,5908.57
,B,5172.7,4788.84,5121.72,5180.86,5338.86,5153.89,5007.56,4994.51,4877.72,5079.33,5161.04,5040.93
,C,5335.79,4863.19,5163.8,5040.2,5216.52,5039.6,5098.06,4885.17,5135.06,5215.09,5188.59,5095.37
,D,5084.03,5068.67,5238.86,5020.65,5352.46,4926.84,5266.66,4925.3,5226.15,5068.36,5094.25,5653.42
,E,5208.46,4764.41,5183.88,5200.34,5187.2,4786.02,5074.42,4493.5,4476.95,4731.67,4805.52,5139.9
,F,5190.84,4992.71,4865.44,4672.95,4594.07,4557.41,4611.03,4491.1,5154.05,4400.65,4249.82,4662.1
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,3108140,2382310,2919240,2682650,2943200,2343850,2130490,1417460,1565300,948668,1225030,897085
,B,3118780,2957490,2999320,2343860,2816530,2610320,1824640,1749090,1641850,1130580,1180330,805198
,C,678757,530101,578606,488226,492505,527665,235451,236801,227152,109673,127611,116071
,D,1461490,1720830,1931480,1536770,1740350,1662180,1380220,1162070,1395050,664243,729185,860820
,E,653942,536141,604617,624292,655330,561016,319985,269391,284405,138394,141471,334151
,F,465086,528196,416669,344988,351771,293914,125269,156074,219501,95621.1,90748.1,190361
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
