Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\2_RealTime-Glo_4-30-2019_7-14-04 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,8442.8,10212.4,8143.29,6593.62,7224.33,7453.22,6900.12,6338.36,6080.16,6298.21,6610.1,6080.41
,B,6516.03,6552.78,6156.86,4955.2,5044.26,5298.52,4833.33,4956.86,5123.43,5197.14,4971.54,4898.37
,C,6391.56,6924.06,6029.66,4964.61,5054.91,5336.03,5025.64,5000.21,4765.86,4899.32,4906.66,4907.24
,D,6332.36,7032.5,5979.63,4875.93,4854.6,5064.2,4582.75,4612.68,4623.06,4642.63,4699.33,4502.04
,E,6707.07,6921.17,5816.73,5150.93,4950.51,5311.59,4769.25,4310.86,4557.99,4856.04,4718.72,4530.29
,F,6387.61,6235.45,5340.33,4674.66,4650.65,4565.07,4439.3,4529.39,4556.29,4367.52,4315.09,4405.46
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1369780,1876110,1365800,1211810,1464800,1629540,1612530,1392580,1247730,1419430,1355260,1199260
,B,741731,818447,746751,850865,730598,948686,830788,860345,873033,809428,832134,680260
,C,391341,561333,509783,554765,561081,617133,533732,538151,473512,442501,441931,447314
,D,769707,1041050,784390,837728,908581,966680,764008,857527,823771,720721,717448,637663
,E,387800,527337,421386,490115,460284,518889,437163,376301,371752,441075,414515,420265
,F,389839,379934,340334,368989,331043,301705,283248,269079,226752,193313,192632,193833
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
