Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\3_RealTime-Glo_4-29-2019_11-50-25 PM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5991.94,6221.74,5742.41,5614.85,5137.47,5679.15,5517.67,5515.12,5861.85,14958.3,14513.9,16204.3
,B,5253.37,5609.32,4682.06,4771.63,4739.84,4780.55,5034.88,4827.4,4927.95,12351.9,11993.8,11166.1
,C,5736.93,5157.15,5015.17,5181.67,4929.65,4864.72,5338.3,5182.42,5391.85,17114.3,23794.2,21434.4
,D,4915.8,4523.43,4696.8,4649.99,4487.48,4661.53,4697.07,4724.63,4915.96,11677.6,12196.3,13549.8
,E,4595.56,4543.23,4344.83,4521.23,4330.47,4279.21,4482.4,4541.76,4789.76,8801.09,9205.18,10904.9
,F,4311.44,4154.58,4197.31,4262.51,4247.25,4675.07,4425.17,4686.76,4438.44,5245.99,5265.59,5316.65
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2050960,1088260,2344160,2144820,1897280,2146370,2431730,2294120,2458580,4090370,3663240,3875940
,B,2080640,2004850,1881670,1766790,1879870,1868160,1871000,1819010,1783930,3657250,3329000,3046350
,C,633600,587320,635410,596702,589266,645841,666426,709800,673274,1978420,2359960,2201250
,D,949706,967625,1136460,1154440,1124650,1181240,1090660,1112890,1181220,2049920,2176550,2299140
,E,449436,484772,417904,454622,463201,414978,467671,452361,476044,1377500,1350310,1312670
,F,192021,178938,179544,175035,174655,188235,150800,123134,135878,323340,333005,325906
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
