Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\2_RealTime-Glo_4-30-2019_12-49-41 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,8000.79,9618.77,7701.1,6338.85,7011.35,6933.81,6499.63,5836.94,5614.65,6072.73,6446.51,5970.71
,B,6032.04,6135.79,5698.07,4782.49,4937.73,5169.61,4722.04,4883.41,4979.7,5056.87,4820.06,4752.93
,C,5860.23,6441.99,5586.31,4779.77,4883.48,5147.56,4906.11,4902.36,4635.08,4767.62,4763.24,4728.5
,D,5802.92,6526.47,5567.84,4660.33,4733.58,4950.82,4508.74,4594.9,4558.02,4518.23,4533.24,4427.03
,E,6281.3,6386.63,5370.83,4939.51,4797.93,5139.18,4594.3,4215.94,4335.82,4700.39,4525.24,4384.82
,F,6085.28,5958.55,5054.35,4540.51,4554.66,4504.13,4391.36,4481.32,4501.21,4310.73,4258.94,4363.32
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,2067310,2590750,1901600,1762340,2036840,2470020,2041730,1650310,1684130,1670960,1674670,1509380
,B,1448660,1571850,1526320,1571960,1424600,1886790,1623430,1756510,1535710,1482100,1409040,1239570
,C,391445,515433,482415,483301,493265,550193,487492,483517,431561,406171,405119,411766
,D,1000700,1355930,1009170,958044,1091490,1206050,950293,1043090,1042710,875556,866903,764048
,E,401775,563934,399304,460308,463160,524631,434278,373655,382001,441056,419269,429141
,F,381978,390040,325186,333448,328898,305408,279520,268863,225999,195885,198765,197011
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: Enter Notes
