Protocol Description
,Protocol name: RealTime-Glo
,Result File name: \Thumb Drive\Promega\Data\CSV\Trt_Eto34.0h_RealTime-Glo_4-18-2019_1-42-13 AM.csv
,Total steps: 2


Step 1,Fluorescence,Green. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,5314.84,5231.86,5059.61,5381.46,4751.19,4245.33,4625.59,4435.32,4536.21,4348.88,4583.25,4435.42
,B,5167.21,4989.8,4688.38,4736.97,4671.87,4729.22,4589.8,4351.25,4523.67,4621.99,4373.87,4418.61
,C,4801.86,4540.74,4372.38,4806.07,4324.44,4342.09,4369.05,4109.56,4194,4320.61,4120.46,4092.88
,D,4551.87,4361.21,4316.7,4199.13,4056.01,4287.62,4081.8,4197.31,4001.25,4046.55,4124.29,3997.02
,E,4953.26,4389.21,4624.84,4533.9,4522.39,4336.1,4340.5,4198.36,4535.94,4307.38,4270.19,4170.89
,F,4311.77,4044.58,3988.7,3994.89,4094.75,4380.05,4027.45,4048.7,4317.13,3962.01,4048.52,4124.91
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X

Step 2,Luminescence. 1 repeat. 96 well plate
PlateResults
,Read 1
,,1,2,3,4,5,6,7,8,9,10,11,12
,A,1074610,1225040,1158370,1113330,939933,802432,677765,531155,626876,437373,539883,481706
,B,1695840,1754230,1671780,1521700,1586950,1396500,1195750,1096540,1150550,1047770,980854,1007510
,C,397377,376945,367467,379179,348444,332001,220296,210171,247884,151994,155452,146028
,D,1036350,1056400,937780,825811,762754,885025,560550,610632,519039,487406,451798,437088
,E,527177,542001,523102,470690,548333,483833,313831,290003,322365,247043,228207,217009
,F,206198,193005,205573,187551,183164,188409,110394,98288.2,127045,77066.7,84833.5,77235
,G,X,X,X,X,X,X,X,X,X,X,X,X
,H,X,X,X,X,X,X,X,X,X,X,X,X


Notes for the assay run: RealTimeGlo assay, tortoises and TH-1, Etoposide treatment.
 Started aprox one hour after treatment.
